,-90.41666412353516,-90.33333587646484,-90.25,-90.16666412353516,-90.08333587646484,-90.0,-89.91666412353516,-89.83333587646484,-89.75,-89.66666412353516,-89.58333587646484,-89.5,-89.41666412353516,-89.33333587646484,-89.25,-89.16666412353516,-89.08333587646484,-89.0,-88.91666412353516,-88.83333587646484,-88.75,-88.66666412353516,-88.58333587646484,-88.5,-88.41666412353516,-88.33333587646484,-88.25,-88.16666412353516,-88.08333587646484,-88.0,-87.91666412353516,-87.83333587646484,-87.75,-87.66666412353516,-87.58333587646484,-87.5,-87.41666412353516,-87.33333587646484,-87.25,-87.16666412353516,-87.08333587646484,-87.0,-86.91666412353516,-86.83333587646484,-86.75,-86.66666412353516,-86.58333587646484,-86.5,-86.41666412353516,-86.33333587646484,-86.25,-86.16666412353516,-86.08333587646484,-86.0,-85.91666412353516,-85.83333587646484,-85.75,-85.66666412353516,-85.58333587646484,-85.5,-85.41666412353516,-85.33333587646484,-85.25,-85.16666412353516,-85.08333587646484,-85.0,-84.91666412353516,-84.83333587646484,-84.75,-84.66666412353516,-84.58333587646484,-84.5,-84.41666412353516,-84.33333587646484,-84.25,-84.16666412353516,-84.08333587646484,-84.0,-83.91666412353516,-83.83333587646484,-83.75,-83.66666412353516,-83.58333587646484,-83.5,-83.41666412353516,-83.33333587646484,-83.25,-83.16666412353516,-83.08333587646484,-83.0,-82.91666412353516,-82.83333587646484,-82.75,-82.66666412353516,-82.58333587646484,-82.5,-82.41666412353516,-82.33333587646484,-82.25,-82.16666412353516,-82.08333587646484,-82.0,-81.91666412353516,-81.83333587646484,-81.75,-81.66666412353516,-81.58333587646484,-81.5,-81.41666412353516,-81.33333587646484,-81.25,-81.16666412353516,-81.08333587646484,-81.0,-80.91666412353516,-80.83333587646484,-80.75,-80.66666412353516,-80.58333587646484,-80.5,-80.41666412353516,-80.33333587646484,-80.25,-80.16666412353516,-80.08333587646484,-80.0,-79.91666412353516,-79.83333587646484,-79.75,-79.66666412353516,-79.58333587646484,-79.5,-79.41666412353516,-79.33333587646484,-79.25,-79.16666412353516,-79.08333587646484,-79.0,-78.91666412353516,-78.83333587646484,-78.75,-78.66666412353516,-78.58333587646484,-78.5,-78.41666412353516,-78.33333587646484,-78.25,-78.16666412353516,-78.08333587646484,-78.0,-77.91666412353516,-77.83333587646484,-77.75,-77.66666412353516,-77.58333587646484,-77.5,-77.41666412353516,-77.33333587646484,-77.25,-77.16666412353516,-77.08333587646484,-77.0,-76.91666412353516,-76.83333587646484,-76.75,-76.66666412353516,-76.58333587646484,-76.5,-76.41666412353516,-76.33333587646484,-76.25,-76.16666412353516,-76.08333587646484,-76.0,-75.91666412353516,-75.83333587646484,-75.75,-75.66666412353516,-75.58333587646484,-75.5,-75.41666412353516,-75.33333587646484,-75.25
19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03357036,,,-0.056154057,-0.049439985,0.050660726,0.17517625,0.23194067,0.23682363,0.22583696,0.19898069,0.15930662,0.11841182,0.08239998,0.054322947,0.03295999,0.017700735,0.0042725913,-0.015869625,-0.044557024,-0.07629627,-0.10376293,-0.1312296,-0.16296884,-0.19592883,-0.22705771,-0.25208288,-0.26856288,-0.28015992,-0.2929777,-0.30640584,-0.31373027,-0.314951,-0.31250954,-0.30213323,-0.28138065,-0.25513473,-0.23377179,-0.22766808,-0.23865475,-0.2618488,-0.28992584,-0.31250954,-0.32044435,-0.31250954,-0.29786065,-0.28382215,-0.27161473,-0.26123846,-0.24658956,-0.22156438,-0.17944884,-0.12817773,-0.08239998,-0.056764428,-0.056764428,-0.07507554,-0.10010071,-0.12451552,-0.14404736,-0.15869625,-0.16907254,-0.1739555,-0.17151402,-0.16602069,-0.16602069,-0.18189031,-0.21790215,-0.2642903,-0.30640584,-0.33265176,-0.3399762,-0.32837915,-0.29602954,-0.24475844,-0.18127994,-0.12512589,-0.08484146,-0.07751702,-0.10254219,-0.13000885,-0.14587848,-0.15015107,-0.14770958,-0.14160588,-0.1330607,-0.122684404,-0.109866634,-0.095828116,-0.08239998,-0.070192575,-0.06103702,-0.053712577,-0.048219245,-0.042725913,-0.0347911,-0.024414808,-0.011597034,0.0024414808,0.016479995,0.028687399,0.038453322,0.045167394,0.050050355,0.053712577,0.054933317,0.054933317,0.054322947,0.054933317,0.057374798,0.06286813,0.070192575,0.080568865,0.09521775,0.115970336,0.13733329,0.14526811,0.13245033,0.099490345,0.051271096,-0.0042725913,-0.056764428,-0.09643849,-0.12329478,-0.14526811,-0.16907254,-0.19531846,-0.220954,-0.24536881,-0.26917326,-0.29175696,-0.31067842,-0.32471693,-0.33204138,-0.33082065,-0.32044435,-0.30152288,-0.2764977,-0.2478103,-0.2191229,-0.1947081,-0.17761773,-0.16907254,-0.16968292,-0.17883846,-0.19409773,-0.21057771,-0.2233955,-0.23010956,-0.23071992
19.58333396911621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025635548,0.025025178,-0.024414808,-0.03051851,0.020142216,0.122684404,0.21301919,0.22827846,0.23255104,0.23926511,0.22766808,0.1904355,0.14221625,0.0982696,0.0634785,0.03601184,0.015869625,-0.0024414808,-0.026245918,-0.05981628,-0.095828116,-0.12573627,-0.15381329,-0.1843318,-0.21423994,-0.24109623,-0.26306954,-0.28015992,-0.29602954,-0.314951,-0.33204138,-0.3418073,-0.34424877,-0.34058657,-0.3259377,-0.2990814,-0.26673177,-0.23865475,-0.22461623,-0.22949919,-0.2496414,-0.27344584,-0.2887051,-0.28931546,-0.27954954,-0.26978362,-0.2618488,-0.253914,-0.24353771,-0.22705771,-0.19775994,-0.15442365,-0.10803552,-0.07751702,-0.072634056,-0.090945154,-0.11902219,-0.14587848,-0.16602069,-0.17883846,-0.18555254,-0.18677327,-0.18250069,-0.17578661,-0.17151402,-0.17883846,-0.20447402,-0.24414808,-0.28504288,-0.31311992,-0.32166508,-0.31311992,-0.28809473,-0.25086215,-0.20569475,-0.1574755,-0.11719108,-0.09155553,-0.084231086,-0.093386635,-0.10864589,-0.12329478,-0.13367108,-0.13794366,-0.1391644,-0.1391644,-0.13733329,-0.13367108,-0.12756737,-0.11963256,-0.110477,-0.101931825,-0.09460738,-0.08789331,-0.081789605,-0.07446516,-0.065309614,-0.054933317,-0.042725913,-0.03112888,-0.020142216,-0.010986663,-0.003051851,0.0042725913,0.011597034,0.018311106,0.023194067,0.027466659,0.03112888,0.03540147,0.041505173,0.048829615,0.06103702,0.080568865,0.10315256,0.115970336,0.10254219,0.06286813,0.0073244423,-0.049439985,-0.09460738,-0.12512589,-0.14465773,-0.1617481,-0.18311106,-0.20813623,-0.23377179,-0.25879696,-0.28504288,-0.31067842,-0.33448285,-0.35157323,-0.3588977,-0.3564562,-0.3424177,-0.319834,-0.28931546,-0.2557451,-0.22278512,-0.19592883,-0.17944884,-0.17456588,-0.18127994,-0.19775994,-0.22156438,-0.24719992,-0.26856288,-0.2826014,-0.2887051,-0.28809473
19.66666603088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040284432,-0.056154057,-0.064088866,-0.042115543,0.028687399,0.16602069,0.26978362,0.25330362,0.23682363,0.2478103,0.25147253,0.22217475,0.17090365,0.11902219,0.07629627,0.043336283,0.018311106,-0.0042725913,-0.03173925,-0.07080294,-0.110477,-0.14221625,-0.16846217,-0.19592883,-0.22156438,-0.24353771,-0.2624592,-0.28015992,-0.3009125,-0.3253273,-0.3460799,-0.3582873,-0.36255988,-0.3582873,-0.3424177,-0.314951,-0.28015992,-0.24658956,-0.2233955,-0.21729179,-0.22644734,-0.2417066,-0.25086215,-0.24842067,-0.24048585,-0.23621327,-0.23377179,-0.22949919,-0.22034363,-0.2026429,-0.17212439,-0.13245033,-0.09765923,-0.08545183,-0.10071108,-0.13061923,-0.15930662,-0.17883846,-0.1904355,-0.19592883,-0.19592883,-0.1904355,-0.18189031,-0.1739555,-0.17456588,-0.18921477,-0.21790215,-0.25147253,-0.2758873,-0.2826014,-0.2722251,-0.2496414,-0.2191229,-0.18555254,-0.15381329,-0.12512589,-0.101931825,-0.08606219,-0.078127384,-0.0799585,-0.08911405,-0.10254219,-0.115970336,-0.12451552,-0.13061923,-0.13611256,-0.14160588,-0.14465773,-0.14465773,-0.14099552,-0.13489181,-0.126957,-0.11902219,-0.110477,-0.10315256,-0.097048864,-0.08972442,-0.081789605,-0.07324442,-0.06469924,-0.056764428,-0.048829615,-0.040894803,-0.03173925,-0.022583697,-0.013428144,-0.0054933317,0.0006103702,0.006103702,0.011597034,0.017700735,0.028077029,0.043946654,0.065309614,0.081789605,0.07446516,0.03601184,-0.023194067,-0.083010346,-0.126957,-0.15320292,-0.16663106,-0.17578661,-0.18738365,-0.20142215,-0.21668142,-0.23316142,-0.25330362,-0.27466658,-0.2948088,-0.31189916,-0.3234962,-0.32471693,-0.31311992,-0.29175696,-0.26306954,-0.22949919,-0.19714957,-0.17090365,-0.15625477,-0.15442365,-0.16541032,-0.18555254,-0.21179846,-0.24109623,-0.270394,-0.2923673,-0.30640584,-0.31434065,-0.31800288
19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019531846,0.0018311106,-0.010986663,0.011597034,0.1574755,0.28931546,0.28748435,0.25757623,0.25940734,0.26978362,0.24903104,0.20081179,0.14770958,0.10132145,0.06164739,0.028687399,0.0,-0.03295999,-0.07629627,-0.11963256,-0.15198217,-0.17639698,-0.19959106,-0.21973327,-0.23621327,-0.25147253,-0.26856288,-0.2923673,-0.32105473,-0.3460799,-0.36072877,-0.3668325,-0.36378062,-0.34913176,-0.3234962,-0.2887051,-0.25269327,-0.22156438,-0.20325327,-0.19775994,-0.20142215,-0.20508438,-0.20203254,-0.19775994,-0.19775994,-0.20081179,-0.20020142,-0.19226661,-0.17517625,-0.14648885,-0.11413923,-0.09521775,-0.10376293,-0.13489181,-0.16724142,-0.18860438,-0.19775994,-0.20020142,-0.19898069,-0.19409773,-0.1861629,-0.17761773,-0.1739555,-0.18066958,-0.19959106,-0.22400586,-0.24292734,-0.2478103,-0.23621327,-0.21362957,-0.1861629,-0.15930662,-0.13672292,-0.11719108,-0.10010071,-0.084231086,-0.070192575,-0.06164739,-0.06103702,-0.06897183,-0.08239998,-0.097048864,-0.10925627,-0.11841182,-0.12817773,-0.13977477,-0.14831996,-0.15259254,-0.15198217,-0.14831996,-0.14160588,-0.13367108,-0.12451552,-0.11658071,-0.110477,-0.10498367,-0.10010071,-0.095828116,-0.090945154,-0.08545183,-0.07873775,-0.07080294,-0.06164739,-0.051881466,-0.042115543,-0.03295999,-0.025635548,-0.018921476,-0.012207404,-0.0036622211,0.010376293,0.027466659,0.042115543,0.040284432,0.009155553,-0.049439985,-0.11841182,-0.16907254,-0.19165623,-0.20020142,-0.20386365,-0.20630512,-0.20752586,-0.2069155,-0.20752586,-0.21301919,-0.22400586,-0.23621327,-0.2417066,-0.24475844,-0.2496414,-0.24658956,-0.23438215,-0.21607104,-0.19409773,-0.17273477,-0.1556444,-0.14709921,-0.15015107,-0.16479996,-0.18677327,-0.21240883,-0.23926511,-0.26856288,-0.30396435,-0.32898954,-0.33875546,-0.3460799,-0.35279396
19.83333396911621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06042665,0.03784295,0.013428144,0.12939848,0.26123846,0.29847103,0.28748435,0.2826014,0.28809473,0.27527696,0.23621327,0.18372142,0.12878811,0.08117923,0.042725913,0.009155553,-0.028077029,-0.07507554,-0.122684404,-0.1556444,-0.1782281,-0.1965392,-0.21118808,-0.22217475,-0.23194067,-0.24658956,-0.26978362,-0.3009125,-0.32898954,-0.347911,-0.35767692,-0.35767692,-0.3460799,-0.3234962,-0.29114658,-0.25330362,-0.21607104,-0.18677327,-0.16846217,-0.159917,-0.15625477,-0.15381329,-0.15320292,-0.15686513,-0.16296884,-0.16541032,-0.159917,-0.14465773,-0.12146367,-0.10132145,-0.10132145,-0.1312296,-0.17212439,-0.20020142,-0.21057771,-0.20996734,-0.20569475,-0.19959106,-0.19287698,-0.18555254,-0.18066958,-0.18372142,-0.19531846,-0.21240883,-0.22583696,-0.22705771,-0.21423994,-0.1904355,-0.16235846,-0.13611256,-0.115970336,-0.10071108,-0.08667257,-0.07141331,-0.055543687,-0.042725913,-0.03540147,-0.03662221,-0.045167394,-0.05859554,-0.07446516,-0.08911405,-0.10132145,-0.114749596,-0.13061923,-0.14465773,-0.15320292,-0.1556444,-0.15320292,-0.14831996,-0.14099552,-0.13245033,-0.12451552,-0.11902219,-0.11535996,-0.113528855,-0.112308115,-0.110477,-0.10742515,-0.10254219,-0.095828116,-0.08667257,-0.07751702,-0.067751095,-0.05859554,-0.050050355,-0.042115543,-0.03234962,-0.019531846,-0.0048829615,0.006714072,0.006714072,-0.014038514,-0.06042665,-0.12329478,-0.18860438,-0.21790215,-0.22888882,-0.237434,-0.23194067,-0.22888882,-0.22034363,-0.20874661,-0.20020142,-0.1965392,-0.19837031,-0.2026429,-0.18860438,-0.17273477,-0.1739555,-0.17212439,-0.16968292,-0.1678518,-0.1678518,-0.17029329,-0.1782281,-0.19226661,-0.21179846,-0.23255104,-0.25086215,-0.2661214,-0.27954954,-0.3009125,-0.37110507,-0.41016877,-0.39063692,-0.38514358,-0.38636434
19.91666603088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015259255,0.026245918,0.10315256,0.20447402,0.27100438,0.29541916,0.30518508,0.31373027,0.3070162,0.27771842,0.2313303,0.17944884,0.126957,0.07507554,0.026856288,-0.017090365,-0.06714072,-0.11841182,-0.15381329,-0.17456588,-0.18921477,-0.19898069,-0.20325327,-0.20752586,-0.21668142,-0.23560289,-0.26551104,-0.29602954,-0.32044435,-0.33509323,-0.34119692,-0.33631396,-0.319834,-0.29114658,-0.25147253,-0.20874661,-0.16907254,-0.1391644,-0.11963256,-0.10925627,-0.10498367,-0.10559404,-0.112308115,-0.12024292,-0.12512589,-0.122684404,-0.113528855,-0.10071108,-0.095828116,-0.11963256,-0.16846217,-0.21240883,-0.23377179,-0.23865475,-0.23560289,-0.22888882,-0.220954,-0.21301919,-0.20813623,-0.20752586,-0.21240883,-0.220954,-0.22766808,-0.22400586,-0.20752586,-0.18127994,-0.15015107,-0.1208533,-0.09765923,-0.0799585,-0.065309614,-0.049439985,-0.03295999,-0.017090365,-0.006103702,-0.003051851,-0.006714072,-0.017090365,-0.03051851,-0.046388134,-0.0634785,-0.079348125,-0.09521775,-0.11413923,-0.13367108,-0.14709921,-0.15198217,-0.15076144,-0.14770958,-0.14221625,-0.13611256,-0.12939848,-0.12390515,-0.12146367,-0.12207404,-0.12390515,-0.12512589,-0.12512589,-0.12207404,-0.115970336,-0.10803552,-0.099490345,-0.08972442,-0.080568865,-0.0695822,-0.057985168,-0.043946654,-0.028077029,-0.016479995,-0.014648885,-0.028687399,-0.05981628,-0.10071108,-0.13428144,-0.13672292,-0.13428144,-0.16296884,-0.20996734,,,,,,,,,-0.14404736,-0.12817773,-0.14038515,-0.14465773,-0.15503404,-0.17273477,-0.19226661,-0.21301919,-0.23926511,-0.27100438,-0.29969177,-0.31678212,-0.3192236,-0.31006807,-0.28809473,-0.29786065,-0.3540147,,,,
20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0054933317,0.018921476,0.07202368,0.15259254,0.23865475,0.29541916,0.3234962,0.33631396,0.33814508,0.32288584,0.28565323,0.22888882,0.16235846,0.10010071,0.048829615,0.0018311106,-0.051881466,-0.10681479,-0.14648885,-0.16724142,-0.17883846,-0.18372142,-0.18311106,-0.18189031,-0.1843318,-0.19592883,-0.21973327,-0.25025177,-0.27771842,-0.29969177,-0.31434065,-0.319834,-0.31311992,-0.29175696,-0.25513473,-0.20752586,-0.15808588,-0.115970336,-0.084231086,-0.065309614,-0.056764428,-0.056764428,-0.0634785,-0.07324442,-0.08117923,-0.08484146,-0.084231086,-0.084231086,-0.099490345,-0.14770958,-0.20996734,-0.25452438,-0.27771842,-0.2862636,-0.286874,-0.28199103,-0.27405623,-0.2661214,-0.26062807,-0.25757623,-0.25635546,-0.25208288,-0.23926511,-0.21607104,-0.1843318,-0.14893033,-0.114749596,-0.08606219,-0.06286813,-0.043946654,-0.025635548,-0.006714072,0.010986663,0.025025178,0.03234962,0.03173925,0.025635548,0.015259255,0.0012207404,-0.015259255,-0.03295999,-0.052491836,-0.07141331,-0.09277627,-0.11658071,-0.13489181,-0.143437,-0.14465773,-0.14221625,-0.13855404,-0.13428144,-0.12939848,-0.12512589,-0.12390515,-0.12573627,-0.13061923,-0.13489181,-0.13672292,-0.13611256,-0.13183996,-0.12451552,-0.115970336,-0.10620441,-0.09521775,-0.081789605,-0.06591998,-0.047608875,-0.03173925,-0.025025178,-0.03173925,-0.053102206,-0.08545183,-0.11719108,-0.12634663,-0.08911405,-0.03662221,-0.006714072,0.006714072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.08333396911621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028077029,-0.016479995,0.017700735,0.08117923,0.17334513,0.25940734,0.32654804,0.3729362,0.39857173,0.39796138,0.36255988,0.29602954,0.21851254,0.14770958,0.08484146,0.027466659,-0.03112888,-0.08972442,-0.13428144,-0.1574755,-0.16724142,-0.16846217,-0.16235846,-0.15503404,-0.15198217,-0.15503404,-0.16968292,-0.1947081,-0.22278512,-0.2496414,-0.27344584,-0.29114658,-0.29847103,-0.29053622,-0.26367992,-0.21790215,-0.16235846,-0.10803552,-0.06286813,-0.03173925,-0.014648885,-0.009155553,-0.014038514,-0.024414808,-0.03723258,-0.048829615,-0.05981628,-0.07446516,-0.11291848,-0.18250069,-0.25269327,-0.2990814,-0.32837915,-0.3460799,-0.35340434,-0.3521836,-0.34485915,-0.33509323,-0.3234962,-0.3094577,-0.29114658,-0.2661214,-0.23316142,-0.19409773,-0.15259254,-0.11291848,-0.07751702,-0.048219245,-0.022583697,0.0006103702,0.022583697,0.042725913,0.05981628,0.07202368,0.07629627,0.07324442,0.065309614,0.053712577,0.039674062,0.021973327,0.0024414808,-0.020142216,-0.043336283,-0.067751095,-0.09460738,-0.11780144,-0.1312296,-0.13428144,-0.13245033,-0.13000885,-0.12817773,-0.12573627,-0.12329478,-0.12329478,-0.12634663,-0.1330607,-0.13977477,-0.14465773,-0.14526811,-0.14160588,-0.13489181,-0.12634663,-0.115970336,-0.10254219,-0.08606219,-0.06653035,-0.046998505,-0.03234962,-0.02990814,-0.041505173,-0.064088866,-0.08972442,-0.10132145,-0.07324442,-0.023804437,0.006714072,0.013428144,0.024414808,0.042725913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.16666603088379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03051851,-0.03295999,-0.015259255,0.041505173,0.1330607,0.23377179,0.32898954,0.397351,0.43214208,0.44007692,0.4193243,0.3668325,0.29175696,0.21118808,0.13367108,0.06469924,-0.0006103702,-0.06591998,-0.11780144,-0.14526811,-0.15625477,-0.15442365,-0.143437,-0.13061923,-0.1208533,-0.11780144,-0.122684404,-0.13855404,-0.16235846,-0.18982513,-0.2191229,-0.24658956,-0.26917326,-0.2789392,-0.26978362,-0.23682363,-0.18494217,-0.12390515,-0.06653035,-0.021362957,0.007934812,0.021362957,0.021362957,0.010986663,-0.0054933317,-0.024414808,-0.045777764,-0.0756859,-0.13489181,-0.21607104,-0.28565323,-0.33265176,-0.36561173,-0.38819546,-0.39796138,-0.397351,-0.38758507,-0.37110507,-0.34913176,-0.32044435,-0.2862636,-0.24597919,-0.20142215,-0.15503404,-0.109866634,-0.06836146,-0.03173925,0.0012207404,0.03051851,0.056764428,0.080568865,0.099490345,0.11413923,0.12329478,0.12512589,0.1208533,0.112308115,0.10010071,0.084231086,0.06469924,0.041505173,0.015259255,-0.012817774,-0.040284432,-0.0695822,-0.09765923,-0.11535996,-0.12207404,-0.12146367,-0.11963256,-0.11902219,-0.11902219,-0.11902219,-0.12024292,-0.12512589,-0.13245033,-0.14160588,-0.14770958,-0.15015107,-0.14770958,-0.14160588,-0.13245033,-0.11963256,-0.10376293,-0.08484146,-0.06469924,-0.046388134,-0.03540147,-0.03723258,-0.050050355,-0.06836146,-0.08117923,-0.07080294,-0.021973327,0.021362957,0.028077029,0.0347911,0.044557024,0.046388134,0.03418073,0.009765923,,,,,,,,,,,,,,,,,,,,,,,,,,
